dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
conf/icra/KanekoH93;inproceedings;2017-05-22;"Standing-up Characteristic of Contact Force During Self-Posture Changing Motions.";"ICRA (2)";"1993";"";"https://doi.org/10.1109/ROBOT.1993.292147";0
conf/icra/MayorgaMWR93;inproceedings;2017-05-22;"A Fast Approach for the Path Planning of Telerobotic Manipulators.";"ICRA (2)";"1993";"";"https://doi.org/10.1109/ROBOT.1993.292160";0
conf/icra/DouganGGHJKW93;inproceedings;2017-05-22;"Demonstration of Automated Robotic Workcell for Hazardous Waste Characterization.";"ICRA (2)";"1993";"";"https://doi.org/10.1109/ROBOT.1993.291938";0
conf/icra/BlakeT93;inproceedings;2017-05-22;"Planning Planar Grasps of Smooth Contours.";"ICRA (2)";"1993";"";"https://doi.org/10.1109/ROBOT.1993.291931";0
conf/icra/ParkCL93;inproceedings;2017-05-22;"Acquisition of Assembly Constraints Without Redundancies.";"ICRA (2)";"1993";"";"https://doi.org/10.1109/ROBOT.1993.292126";0
conf/icra/PookB93;inproceedings;2017-05-22;"Recognizing Teleoperated Manipulations.";"ICRA (2)";"1993";"";"https://doi.org/10.1109/ROBOT.1993.291896";0
conf/icra/IkeuchiKS93;inproceedings;2017-05-22;"Assembly Task Recognition with Planar, Curved, and Mechanical Contacts.";"ICRA (2)";"1993";"";"https://doi.org/10.1109/ROBOT.1993.291879";0
conf/icra/SteerKGLS93;inproceedings;2017-05-22;"Towards Sonar Based Perception and Modelling for Unmanned Untethered Underwater Vehicles.";"ICRA (2)";"1993";"";"https://doi.org/10.1109/ROBOT.1993.292133";0
conf/icra/SwiftKC93;inproceedings;2017-05-22;"Direct Model Reference Adaptive Control of a Puma Manipulator.";"ICRA (2)";"1993";"";"https://doi.org/10.1109/ROBOT.1993.292169";0
conf/icra/ReynaertsB93;inproceedings;2017-05-22;"Two-Fingered Full Envelope Dexterous Manipulation.";"ICRA (2)";"1993";"";"https://doi.org/10.1109/ROBOT.1993.291918";0
