dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/toms/AlbrechtBH10;article;2017-01-05;"Algorithm 898: Efficient multiplication of dense matrices over GF(2).";"";"2010";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/1644001.1644010";0
journals/toms/HerriotR83;article;2010-04-28;"Algorithm 600: translation of algorithm 507. procedures for quintic natural spline interpolation.";"";"1983";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/357456.357465";0
journals/toms/GarrettBL16;article;2017-01-03;"A Nonlinear QR Algorithm for Banded Nonlinear Eigenvalue Problems.";"";"2016";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/2870628";0
journals/toms/KarpM97;article;2006-05-05;"High-Precision Division and Square Root.";"";"1997";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/279232.279237";0
journals/toms/Morgan83;article;2010-04-28;"A Method for Computing All Solutions to Systems of Polynomials Equations.";"";"1983";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/356022.356023";0
journals/toms/Kaufman84;article;2010-04-21;"Banded Eigenvalue Solvers on Vector Machines.";"";"1984";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/356068.356074";0
journals/toms/Amos83;article;2010-04-28;"Uniform Asymptotic Expansions for Exponential Integrals E_n(x) and Bickley Functions Kin (x).";"";"1983";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/356056.356063";0
journals/toms/BentleyWY80;article;2003-11-27;"Optimal Expected-Time Algorithms for Closest Point Problems.";"";"1980";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/355921.355927";0
journals/toms/ChowH98;article;2017-06-09;"An Object-Oriented Framework for Block Preconditioning.";"";"1998";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/290200.287639";0
journals/toms/JoeS93;article;2017-06-09;"Implementation of a lattice method for numerical multiple integration.";"";"1993";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/168173.168425";0
journals/toms/Tarjan83;article;2010-04-28;"Space-Efficient Implementations of Graph Search Methods.";"";"1983";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/356044.356048";0
journals/toms/Brown81;article;2006-04-03;"A Simple but Realistic Model of Floating-Point Computation.";"";"1981";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/355972.355975";0
journals/toms/Ollivier-GoochDSTKLLM10;article;2017-01-05;"An Interoperable, Data-Structure-Neutral Component for Mesh Query and Manipulation.";"";"2010";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/1824801.1864430";0
journals/toms/Springer86a;article;2010-04-27;"Algorithm 641: Exact Solution of General Systems of Linear Equations.";"";"1986";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/6497.356167";0
journals/toms/Rall84;article;2010-04-21;"Differentiation in PASCAL-SC: type GRADIENT.";"";"1984";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/399.418";0
journals/toms/AndersenWG01;article;2006-02-09;"A recursive formulation of Cholesky factorization of a matrix in packed storage.";"";"2001";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/383738.383741";0
journals/toms/Cody83;article;2010-04-28;"Algorithm 597: sequence of modified Bessel functions of the first kind.";"";"1983";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/357456.357462";0
journals/toms/ShannoP80;article;2017-03-30;"Remark on "Algorithm 500: Minimization of Unconstrained Multivariate Functions [E4]".";"";"1980";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/355921.355933";0
journals/toms/SchlickF92a;article;2010-04-21;"TNPACK - a truncated Newton minimization package for large-scale problems: II. Implementation examples.";"";"1992";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/128745.150975";0
journals/toms/Kaufman75;article;2006-04-03;"Algorithm 496: The LZ Algorithm to Solve the Generalized Eigenvalue Problem for Complex Matrices [F2].";"";"1975";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/355644.355652";0
journals/toms/ScottT14;article;2017-09-16;"HSL_MI28: An Efficient and Robust Limited-Memory Incomplete Cholesky Factorization Code.";"";"2014";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/2617555";0
journals/toms/IbanezSSS16;article;2017-01-03;"PUMI: Parallel Unstructured Mesh Infrastructure.";"";"2016";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/2814935";0
journals/toms/Vomel10;article;2017-01-05;"ScaLAPACK's MRRR algorithm.";"";"2010";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/1644001.1644002";0
journals/toms/GarbowGLM88a;article;2010-04-27;"Algorithm 662: A Fortran software package for the numerical inversion of the Laplace transform based on Weeks' method.";"";"1988";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/45054.214375";0
journals/toms/BoisvertMS13;article;2017-01-05;"A Runge-Kutta BVODE Solver with Global Error and Defect Control.";"";"2013";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/2427023.2427028";0
journals/toms/RheinboldtB83;article;2010-04-28;"A locally parameterized continuation process.";"";"1983";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/357456.357460";0
journals/toms/DacklandK99;article;2003-11-27;"Blocked algorithms and software for reduction of a regular matrix pair to generalized Schur form.";"";"1999";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/332242.332244";0
journals/toms/GilST06a;article;2006-08-22;"Algorithm 850: Real parabolic cylinder functions ";"";"2006";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/1132973.1132978";0
journals/toms/Renka04;article;2006-02-09;"Algorithm 833: CSRFPACK - interpolation of scattered data with a ";"";"2004";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/992200.992207";0
journals/toms/ShannoP89;article;2010-04-21;"Numerical experience with sequential quadratic programming algorithms for equality constrained nonlinear programming.";"";"1989";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/62038.62040";0
journals/toms/ChenH10;article;2017-01-05;"Efficient controls for finitely convergent sequential algorithms.";"";"2010";"ACM Trans. Math. Softw.";"http://doi.acm.org/10.1145/1731022.1731024";1
